,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13070,13071,100,2060,2017-09-18,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
13071,13072,71,679,2017-02-15,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
13073,13074,41,3402,2017-08-24,True,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
13074,13075,32,1462,2017-08-26,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,38750.0
13075,13076,92,558,2017-07-19,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626.0
13076,13077,77,1627,2017-12-06,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
13081,13082,41,2566,2017-09-10,True,Approved,Solex,Road,medium,medium,416.98,$312.74,34071.0
13082,13083,87,2180,2017-01-11,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,34996.0
13084,13085,15,1818,2017-04-01,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,34244.0
13086,13087,17,3077,2017-04-14,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,40487.0
13087,13088,1,2402,2017-10-13,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0
13088,13089,82,719,2017-01-12,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
13093,13094,56,1825,2017-07-10,True,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,40779.0
13096,13097,3,691,2017-06-11,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38573.0
13097,13098,51,2366,2017-07-09,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009.0
13098,13099,27,1337,2017-07-05,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
13099,13100,90,344,2017-02-12,True,Approved,Solex,Standard,low,medium,945.04,$507.58,39526.0
13100,13101,12,1357,2017-06-01,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
13101,13102,39,2515,2017-12-06,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38991.0
13102,13103,50,3012,2017-02-14,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,33259.0
13105,13106,1,3351,2017-07-09,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
13110,13111,81,2067,2017-08-01,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429.0
13115,13116,0,1004,2017-05-31,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0
13120,13121,53,1510,2017-02-14,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
13121,13122,96,204,2017-12-03,True,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
13125,13126,29,1504,2017-12-25,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,35052.0
13130,13131,54,2338,2017-03-06,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
13135,13136,29,154,2017-10-20,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
13138,13139,2,237,2017-02-26,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,38647.0
13141,13142,53,3201,2017-11-13,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,33259.0
13146,13147,1,1991,2017-10-20,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0
13148,13149,39,2412,2017-04-28,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336.0
13149,13150,50,2739,2017-01-30,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,34527.0
13150,13151,33,1278,2017-10-27,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
13151,13152,90,2239,2017-11-28,True,Approved,Solex,Standard,low,medium,945.04,$507.58,38750.0
13153,13154,27,2607,2017-01-11,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,39031.0
13156,13157,38,3116,2017-02-17,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
13157,13158,44,1881,2017-03-19,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,34071.0
13158,13159,79,2906,2017-09-04,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,42218.0
13161,13162,64,3089,2017-04-09,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,33879.0
13163,13164,27,198,2017-09-27,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
13165,13166,20,383,2017-07-12,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0
13168,13169,11,1817,2017-03-08,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0
13169,13170,51,702,2017-02-14,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009.0
13170,13171,0,3372,2017-10-28,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0
13171,13172,84,1519,2017-12-22,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,37499.0
13172,13173,3,195,2017-03-29,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,34115.0
13173,13174,41,537,2017-11-11,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
13174,13175,58,224,2017-08-08,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295.0
13177,13178,57,1289,2017-03-04,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34143.0
13178,13179,37,2179,2017-04-27,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
13180,13181,60,823,2017-05-29,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
13182,13183,14,85,2017-04-07,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0
13185,13186,74,477,2017-04-25,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41245.0
13190,13191,3,3406,2017-05-08,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
13192,13193,25,1577,2017-05-17,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009.0
13193,13194,85,451,2017-01-23,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668.0
13195,13196,76,418,2017-09-07,True,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922.0
13196,13197,69,1565,2017-10-28,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,35455.0
13198,13199,63,936,2017-09-07,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115.0
13200,13201,1,1213,2017-02-05,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
13202,13203,66,1177,2017-08-18,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,36668.0
13204,13205,10,931,2017-01-16,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41345.0
13206,13207,38,2106,2017-12-27,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,42172.0
13208,13209,0,2180,2017-03-15,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,41701.0
13212,13213,85,1550,2017-04-25,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36833.0
13213,13214,18,1229,2017-02-12,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880.0
13214,13215,67,2206,2017-06-26,True,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
13220,13221,83,1682,2017-10-09,True,Approved,Solex,Touring,medium,large,2083.94,$675.03,38482.0
13223,13224,61,863,2017-06-04,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0
13224,13225,25,464,2017-06-07,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,37337.0
13225,13226,41,1906,2017-12-29,True,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
13228,13229,54,3057,2017-06-23,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
13231,13232,80,1801,2017-03-23,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
13232,13233,72,542,2017-02-13,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
13233,13234,15,718,2017-11-26,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345.0
13234,13235,87,2082,2017-08-19,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,36833.0
13236,13237,32,1134,2017-02-26,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
13237,13238,59,1408,2017-11-28,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626.0
13238,13239,20,1938,2017-02-24,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40670.0
13240,13241,87,1749,2017-06-04,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
13246,13247,16,1542,2017-02-15,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35378.0
13247,13248,53,420,2017-03-18,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
13249,13250,0,1034,2017-01-07,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34165.0
13250,13251,94,2185,2017-08-16,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
13251,13252,21,1692,2017-04-27,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
13252,13253,49,3202,2017-08-18,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,39915.0
13253,13254,79,510,2017-11-01,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873.0
13255,13256,90,2708,2017-06-22,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37626.0
13256,13257,3,3059,2017-03-01,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
13257,13258,86,3337,2017-12-24,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,41434.0
13258,13259,64,2698,2017-07-02,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
13259,13260,89,793,2017-12-07,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38750.0
13261,13262,87,3032,2017-01-24,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,34244.0
13262,13263,11,2222,2017-08-02,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
13264,13265,73,339,2017-07-05,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,38991.0
13268,13269,30,2204,2017-03-22,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
13276,13277,3,363,2017-02-19,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38339.0
13277,13278,93,3399,2017-11-23,True,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
13280,13281,38,1158,2017-06-10,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40672.0
13285,13286,0,1711,2017-07-01,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40618.0
13287,13288,20,1267,2017-03-22,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40670.0
13294,13295,19,2167,2017-08-06,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
13296,13297,70,3113,2017-03-21,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710.0
13297,13298,64,2182,2017-04-01,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40487.0
13298,13299,41,1897,2017-10-29,True,Approved,Solex,Road,medium,medium,416.98,$312.74,39427.0
13301,13302,75,1210,2017-08-14,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
13302,13303,0,2199,2017-12-06,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0
13305,13306,8,1308,2017-03-03,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",41434.0
13306,13307,44,1231,2017-01-15,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0
13307,13308,84,1412,2017-06-01,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36367.0
13308,13309,93,114,2017-06-21,True,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
13309,13310,94,2824,2017-01-03,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
13311,13312,12,2766,2017-07-05,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,33429.0
13314,13315,80,2932,2017-02-01,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
13316,13317,1,1790,2017-07-03,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
13319,13320,82,1439,2017-05-04,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
13320,13321,0,246,2017-10-13,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
13321,13322,66,1968,2017-01-02,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
13322,13323,7,2475,2017-01-26,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
13323,13324,0,453,2017-02-21,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
13324,13325,12,2570,2017-07-05,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,39880.0
13325,13326,29,991,2017-02-10,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,37337.0
13327,13328,3,1866,2017-02-21,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40670.0
13328,13329,74,655,2017-01-06,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,35052.0
13330,13331,13,2446,2017-01-24,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
13332,13333,38,1635,2017-03-18,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
13333,13334,0,2399,2017-10-24,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0
13334,13335,56,844,2017-05-22,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
13335,13336,15,2833,2017-10-15,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160.0
13338,13339,43,413,2017-02-18,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,38206.0
13339,13340,6,1889,2017-06-21,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659.0
13343,13344,0,847,2017-01-28,True,Approved,,,,,435.66,,
13347,13348,12,1378,2017-12-13,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,39880.0
13353,13354,38,3394,2017-12-11,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
13357,13358,52,1511,2017-06-12,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
13360,13361,0,169,2017-10-25,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38482.0
13366,13367,88,2636,2017-07-01,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34165.0
13367,13368,18,1658,2017-01-01,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880.0
13368,13369,0,1010,2017-01-10,True,Approved,,,,,1315.16,,
13369,13370,63,1330,2017-01-08,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
13373,13374,97,751,2017-08-22,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0
13378,13379,6,285,2017-08-30,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659.0
13379,13380,0,1043,2017-08-22,True,Approved,,,,,1233.12,,
13380,13381,0,3193,2017-02-21,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
13383,13384,59,2630,2017-03-30,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
13391,13392,46,2103,2017-07-28,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
13393,13394,69,288,2017-02-14,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
13394,13395,82,3179,2017-04-06,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,34079.0
13395,13396,35,394,2017-09-14,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549.0
13399,13400,54,2770,2017-01-08,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,33879.0
13403,13404,98,2571,2017-11-15,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,33364.0
13404,13405,16,2292,2017-07-04,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34165.0
13406,13407,74,3431,2017-10-08,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668.0
13409,13410,25,826,2017-08-05,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42218.0
13410,13411,22,2052,2017-03-24,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,33552.0
13411,13412,57,1531,2017-03-11,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
13412,13413,33,1748,2017-12-18,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",35052.0
13413,13414,45,314,2017-12-10,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,41701.0
13414,13415,97,2965,2017-10-01,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
13416,13417,91,2413,2017-08-24,True,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,37873.0
13417,13418,90,889,2017-02-17,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37539.0
13418,13419,4,458,2017-01-19,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,33549.0
13420,13421,88,3195,2017-06-28,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145.0
13422,13423,0,575,2017-03-31,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,41434.0
13424,13425,8,903,2017-05-30,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
13429,13430,69,2946,2017-06-08,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42105.0
13430,13431,3,2202,2017-11-02,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38573.0
13432,13433,12,2574,2017-01-18,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
13434,13435,22,2223,2017-11-06,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
13435,13436,20,151,2017-02-12,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",39298.0
13436,13437,33,2264,2017-04-21,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
13437,13438,99,3021,2017-06-01,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
13441,13442,1,1254,2017-04-25,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
13443,13444,95,284,2017-08-19,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,38206.0
13444,13445,1,3237,2017-07-06,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,35667.0
13447,13448,0,1647,2017-05-02,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,40553.0
13448,13449,1,1721,2017-04-19,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
13449,13450,5,2461,2017-01-22,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
13451,13452,53,3249,2017-11-21,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,40410.0
13452,13453,71,80,2017-01-31,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
13455,13456,28,209,2017-06-20,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",41345.0
13456,13457,7,1320,2017-03-24,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",36361.0
13457,13458,14,1433,2017-08-21,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0
13458,13459,19,1828,2017-03-12,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
13459,13460,0,2015,2017-10-29,True,Approved,,,,,758.73,,
13460,13461,1,3451,2017-07-06,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
13462,13463,52,3304,2017-09-11,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
13463,13464,10,294,2017-03-05,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,38991.0
13464,13465,46,2912,2017-03-24,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
13465,13466,51,2072,2017-07-09,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",39915.0
13468,13469,12,3498,2017-02-03,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
